CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins,Geography_France,Geography_Germany,Geography_Spain,Gender_Male,Gender_Female
605,0.28378378378378377,10,0.4197629802602324,2,1,0,0.6901148059639695,1,0,0,1,1,0
606,0.3918918918918919,0,0.5465892546252545,2,0,1,0.2688888788879338,1,0,1,0,0,1
606,0.22972972972972974,0,0.5419895783184321,2,1,0,0.9339257399081613,1,1,0,0,0,1
606,0.472972972972973,1,0.43575485170094364,1,1,1,0.3792783710844385,1,0,0,1,0,1
606,0.24324324324324326,1,0.6203931644118933,1,1,1,0.9619715182799957,1,1,0,0,1,0
606,0.1891891891891892,1,0.42368536962557196,2,0,1,0.29527654891042093,1,0,1,0,0,1
606,0.2972972972972973,1,0.5769592347235486,2,1,1,0.8333025803964278,1,0,1,0,1,0
606,0.22972972972972974,2,0.5267647115209209,1,0,1,0.8240987514307616,1,1,0,0,1,0
606,0.12162162162162163,2,0.5192317725495639,2,1,0,0.7376779982488327,1,0,1,0,1,0
606,0.2702702702702703,3,0.39815978670861946,1,0,0,0.18523303975529662,1,0,1,0,1,0
606,0.21621621621621623,3,0.6439755679287954,1,0,1,0.9554144420792186,1,0,0,1,1,0
606,0.3918918918918919,3,0.3729748600318161,2,0,1,0.6886106623182514,1,1,0,0,1,0
606,0.28378378378378377,3,0.0,2,1,0,0.25276848939073676,1,1,0,0,0,1
606,0.0945945945945946,3,0.5874365962690271,3,1,0,0.22737401421835782,1,0,0,1,0,1
606,0.40540540540540543,4,0.5277184852224264,1,0,0,0.1804188800030403,1,0,1,0,1,0
606,0.21621621621621623,5,0.0,1,1,0,0.8098765432098766,1,1,0,0,1,0
606,0.3648648648648649,5,0.25441576697534846,1,1,1,0.46852584421812277,1,0,1,0,1,0
606,0.24324324324324326,5,0.75919063393428,2,0,0,0.8967871931769484,1,0,1,0,1,0
606,0.5810810810810811,5,0.43111563742872655,2,0,1,0.043162271996975705,1,1,0,0,1,0
606,0.2567567567567568,6,0.3283163295503765,1,0,0,0.8626589839329656,1,1,0,0,1,0
606,0.12162162162162163,6,0.686774179907069,1,0,1,0.5572399164120173,1,0,1,0,0,1
606,0.1891891891891892,6,0.0,2,0,1,0.1826626942873044,1,1,0,0,1,0
606,0.2972972972972973,6,0.476296491535667,2,1,0,0.23383913163707132,1,1,0,0,1,0
606,0.22972972972972974,7,0.0,1,1,0,0.5341784140385406,1,0,0,1,1,0
606,0.2702702702702703,7,0.5124730921626387,1,1,1,0.9694272303004937,1,0,0,1,1,0
606,0.2567567567567568,8,0.6166351445720452,2,1,0,0.44548054339189386,1,0,0,1,1,0
606,0.28378378378378377,8,0.5420545449349575,2,1,0,0.15849988673918355,1,0,1,0,1,0
606,0.3783783783783784,8,0.0,2,1,1,0.9186195281649397,1,0,0,1,0,1
606,0.20270270270270271,8,0.0,2,1,1,0.3158561142589117,1,0,0,1,1,0
606,0.16216216216216217,8,0.7186492730972963,2,1,1,0.009515058688104714,1,0,0,1,1,0
606,0.2972972972972973,9,0.37981102207673245,2,0,1,0.48491630950755793,1,0,1,0,1,0
606,0.24324324324324326,10,0.0,2,0,1,0.7782237203652949,1,1,0,0,0,1
606,0.32432432432432434,10,0.0,2,1,0,0.8897196682283157,1,0,0,1,1,0
606,0.17567567567567569,10,0.0,2,1,0,0.9760823158611647,1,1,0,0,1,0
607,0.04054054054054054,0,0.0,2,1,0,0.58053014062843,1,1,0,0,0,1
607,0.2702702702702703,0,0.0,2,1,1,0.40568129256343977,1,1,0,0,1,0
607,0.2702702702702703,1,0.0,1,1,0,0.14904733402039894,1,1,0,0,1,0
607,0.17567567567567569,1,0.40862758261730897,1,1,1,0.8339852955957293,1,1,0,0,0,1
607,0.2702702702702703,1,0.5417980662985519,2,1,1,0.5527955919790339,1,0,0,1,1,0
607,0.08108108108108109,2,0.43636657417360175,2,0,1,0.637806860555183,1,0,1,0,0,1
607,0.20270270270270271,2,0.43217495198947115,2,0,1,0.5464512360930468,1,0,0,1,0,1
607,0.12162162162162163,2,0.0,2,1,0,0.317451716638939,1,1,0,0,0,1
607,0.28378378378378377,2,0.3366652571966571,2,1,1,0.6097274289694665,1,0,1,0,1,0
607,0.5810810810810811,2,0.655738351774619,2,1,1,0.17889298427999872,1,0,1,0,1,0
607,0.22972972972972974,2,0.0,2,1,1,0.5709481255459896,1,1,0,0,1,0
607,0.0945945945945946,3,0.0,2,0,0,0.935275018764292,1,1,0,0,1,0
607,0.2567567567567568,4,0.5417620357333132,1,0,0,0.904480477885638,1,0,1,0,0,1
607,0.24324324324324326,4,0.3916582226672192,1,1,1,0.23204606039876804,1,0,0,1,0,1
607,0.40540540540540543,4,0.44667880891400974,3,1,0,0.8678664812489592,1,1,0,0,0,1
607,0.2702702702702703,5,0.40220389880209934,1,0,0,0.03810208874947557,1,0,0,1,0,1
607,0.3648648648648649,7,0.49366497768077877,1,0,1,0.5652539317504821,1,1,0,0,1,0
607,0.2702702702702703,7,0.40896684386875964,1,1,0,0.8163072573430763,1,0,1,0,1,0
607,0.20270270270270271,8,0.3638996215555089,1,0,1,0.6541274191685306,1,1,0,0,0,1
607,0.24324324324324326,8,0.5716334468707992,1,1,0,0.4893839361659038,1,0,1,0,1,0
607,0.28378378378378377,8,0.4189084500404129,1,1,0,0.5235996037621592,1,0,1,0,0,1
607,0.24324324324324326,8,0.6307807285420148,1,1,1,0.3837023435738113,1,0,0,1,1,0
607,0.5945945945945946,8,0.4304721490705649,1,1,1,0.11688711271926468,1,0,0,1,0,1
607,0.17567567567567569,8,0.0,2,1,1,0.2159452227687744,1,1,0,0,1,0
607,0.21621621621621623,9,0.5278636836175198,1,1,0,0.8887655771126143,1,0,0,1,1,0
607,0.2702702702702703,9,0.5750225918419707,2,1,0,0.8829295697739135,1,0,1,0,1,0
607,0.41891891891891897,9,0.4781235680191906,2,1,0,0.5153324142455604,1,1,0,0,0,1
607,0.24324324324324326,10,0.4252839868171177,2,0,0,0.9916052483012128,1,0,1,0,1,0
607,0.28378378378378377,10,0.0,3,1,0,0.6637111344133365,1,1,0,0,0,1
608,0.31081081081081086,1,0.334031478677259,1,0,1,0.5627087386845443,1,0,0,1,0,1
608,0.10810810810810811,1,0.42506891941664443,1,0,1,0.03526346766116164,1,0,1,0,1,0
608,0.5540540540540541,1,0.0,1,1,0,0.3532240328951414,1,1,0,0,1,0
608,0.20270270270270271,1,0.4096191804409512,2,1,0,0.3535037596090426,1,0,1,0,1,0
608,0.16216216216216217,2,0.3629257201599263,2,1,0,0.6648714452230189,1,0,1,0,0,1
608,0.40540540540540543,2,0.5098653800034907,2,1,0,0.16097052268491638,1,0,1,0,0,1
608,0.2702702702702703,3,0.4236323201982128,1,1,1,0.18315584138285204,1,0,1,0,1,0
608,0.6081081081081081,3,0.5561219298241769,2,1,1,0.8785067973991516,1,0,0,1,0,1
608,0.12162162162162163,4,0.6111050905170303,1,1,1,0.9998042313040895,1,0,0,1,1,0
608,0.13513513513513514,4,0.38533457947009486,1,1,1,0.24563280793315756,1,0,1,0,1,0
608,0.21621621621621623,4,0.35382042964137356,1,1,1,0.8441327646790269,1,1,0,0,0,1
608,0.3648648648648649,4,0.0,2,0,0,0.18344701919033266,1,0,0,1,1,0
608,0.13513513513513514,4,0.0,2,1,0,0.0544454495404311,1,0,0,1,0,1
608,0.35135135135135137,5,0.5027851746499944,1,0,1,0.6621287832988051,1,0,1,0,0,1
608,0.2567567567567568,5,0.5822817941738816,2,0,0,0.8029858351472565,1,1,0,0,1,0
608,0.32432432432432434,5,0.0,2,1,0,0.8925487884092931,1,1,0,0,1,0
608,0.31081081081081086,5,0.0,2,1,1,0.36228794849908164,1,1,0,0,0,1
608,0.43243243243243246,6,0.0,1,1,0,0.46783062782495727,1,1,0,0,1,0
608,0.3918918918918919,6,0.0,1,1,1,0.6300651212190764,1,1,0,0,0,1
608,0.22972972972972974,6,0.0,2,1,1,0.7173270047289516,1,0,0,1,0,1
608,0.2972972972972973,7,0.383431854742298,1,0,0,0.8057933032604614,1,0,1,0,0,1
608,0.21621621621621623,7,0.3453837771343736,1,0,1,0.29942214481482976,1,0,0,1,1,0
608,0.40540540540540543,7,0.30212163034003175,1,1,0,0.6288169020141423,1,0,0,1,1,0
608,0.35135135135135137,7,0.4551787141942771,1,1,1,0.3891310620164225,1,0,1,0,1,0
608,0.2972972972972973,8,0.48517475760776024,1,0,0,0.3057935532843386,1,0,1,0,0,1
608,0.6486486486486487,8,0.49396689309193237,1,1,1,0.32876444700468893,1,0,0,1,1,0
608,0.16216216216216217,8,0.0,2,1,0,0.6443829385706334,1,1,0,0,0,1
608,0.06756756756756757,8,0.788032822410087,2,1,1,0.5806189491096398,1,0,1,0,1,0
608,0.2702702702702703,9,0.4081607795420045,1,0,1,0.2879729014120848,1,0,0,1,0,1
608,0.20270270270270271,9,0.35858658788514497,1,1,0,0.3438612387483004,1,1,0,0,1,0
608,0.13513513513513514,9,0.0,2,1,1,0.625311917288101,1,1,0,0,0,1
608,0.5135135135135136,10,0.5151701234553041,2,1,0,0.7124703409175577,1,1,0,0,0,1
609,0.7972972972972974,1,0.0,1,0,1,0.09349482875614619,1,1,0,0,1,0
609,0.2567567567567568,1,0.1568159805441325,1,1,1,0.8914866869786064,1,1,0,0,1,0
609,0.40540540540540543,1,0.43053045959815806,3,1,1,0.9226534634057552,1,1,0,0,1,0
609,0.22972972972972974,2,0.5894840809668977,1,1,0,0.7000104009932949,1,1,0,0,0,1
609,0.28378378378378377,3,0.48537121187331483,1,1,1,0.6920065366242477,1,1,0,0,1,0
609,0.3648648648648649,4,0.3552131465010356,1,1,1,0.9963221487652071,1,0,0,1,0,1
609,0.1891891891891892,4,0.3981025124583452,1,1,1,0.602973934010698,1,0,0,1,1,0
609,0.31081081081081086,6,0.0,1,0,1,0.5629218090327626,1,1,0,0,1,0
609,0.7162162162162162,6,0.45164592524399055,1,1,0,0.5412848927072534,1,0,1,0,0,1
609,0.2702702702702703,6,0.5609929513612479,2,0,1,0.8571747601895982,1,0,1,0,1,0
609,0.2567567567567568,6,0.0,2,0,1,0.1101062151435462,1,1,0,0,1,0
609,0.472972972972973,6,0.0,2,1,1,0.6210927643589962,1,1,0,0,0,1
609,0.2972972972972973,6,0.0,2,1,1,0.48707031521510297,1,1,0,0,1,0
609,0.33783783783783783,6,0.3429819653071094,2,1,1,0.5663784891457134,1,0,0,1,0,1
609,0.1891891891891892,7,0.4723846642276154,1,0,0,0.019021316535729162,1,1,0,0,1,0
609,0.1891891891891892,7,0.2864596936549019,1,1,1,0.7596391455383988,1,1,0,0,1,0
609,0.21621621621621623,7,0.5607646514965499,2,1,0,0.2312973388958645,1,0,0,1,1,0
609,0.10810810810810811,7,0.0,2,1,0,0.4923090655157567,1,1,0,0,1,0
609,0.28378378378378377,8,0.5646724134089662,1,0,1,0.8783472321606713,1,1,0,0,0,1
609,0.17567567567567569,9,0.4138642506206405,1,1,1,0.7511043804683346,1,0,1,0,1,0
609,0.0945945945945946,10,0.0,1,0,1,0.5494703744207572,1,1,0,0,1,0
609,0.10810810810810811,10,0.503759036188757,1,0,1,0.21822039004724947,1,1,0,0,1,0
609,0.472972972972973,10,0.0,1,1,1,0.7732304935121304,1,0,0,1,1,0
609,0.2972972972972973,10,0.547591932644844,2,1,0,0.8506344355885987,1,0,1,0,0,1
610,0.21621621621621623,0,0.4109563767504169,1,0,0,0.6282361965567711,1,1,0,0,1,0
610,0.2567567567567568,0,0.0,1,1,0,0.5725699804331313,1,1,0,0,1,0
610,0.43243243243243246,1,0.45419640300968417,2,1,0,0.982668694860359,1,0,1,0,1,0
610,0.3648648648648649,1,0.0,2,1,1,0.9983247400126711,1,1,0,0,0,1
610,0.12162162162162163,2,0.0,2,1,0,0.07268284121133568,1,1,0,0,0,1
610,0.0945945945945946,2,0.0,2,1,0,0.6186203282413469,1,1,0,0,0,1
610,0.3648648648648649,3,0.0,1,1,0,0.1913445734067603,1,0,0,1,0,1
610,0.12162162162162163,4,0.34780017655774104,2,1,0,0.9136297016365063,1,1,0,0,0,1
610,0.3783783783783784,5,0.46587277726984694,1,0,0,0.5398608567118159,1,0,0,1,0,1
610,0.3783783783783784,5,0.36627540687934296,1,1,0,0.2719394702194059,1,0,0,1,1,0
610,0.43243243243243246,5,0.5203487599287823,3,1,0,0.9238211749222051,1,0,0,1,0,1
610,0.41891891891891897,6,0.4538987522782657,1,1,0,0.9791046544945041,1,0,1,0,1,0
610,0.17567567567567569,6,0.4295953388883909,1,1,1,0.7056971440772594,1,1,0,0,0,1
610,0.32432432432432434,6,0.0,2,1,0,0.7915306411762323,1,0,0,1,1,0
610,0.22972972972972974,7,0.3264510702333366,1,1,1,0.3080874723536097,1,1,0,0,0,1
610,0.2702702702702703,7,0.28733957281221234,4,0,1,0.5661402663954407,1,1,0,0,0,1
610,0.10810810810810811,8,0.0,2,1,0,0.8301767818826697,1,1,0,0,1,0
610,0.12162162162162163,9,0.6359631115565687,1,0,1,0.5168988138367213,1,1,0,0,0,1
610,0.2972972972972973,9,0.0,1,1,1,0.7480262365055863,1,1,0,0,1,0
610,0.14864864864864866,9,0.0,3,0,1,0.41954336639149037,1,0,0,1,1,0
610,0.2567567567567568,10,0.5594460683220028,2,1,1,0.6478232671220101,1,0,0,1,0,1
611,0.44594594594594594,1,0.4897396389107626,1,1,1,0.7482558084297051,1,0,0,1,1,0
611,0.2702702702702703,1,0.46841616052158874,2,0,1,0.8053404600139313,1,0,1,0,1,0
611,0.2972972972972973,1,0.0,2,1,1,0.5127288656066654,1,1,0,0,1,0
611,0.16216216216216217,2,0.4150914421070324,1,0,0,0.7981665249031283,1,1,0,0,1,0
611,0.31081081081081086,2,0.45519214594260166,1,1,0,0.8203284413661505,1,0,1,0,0,1
611,0.2972972972972973,2,0.5017148197501224,1,1,0,0.4660037533584456,1,1,0,0,0,1
611,0.13513513513513514,2,0.0,2,0,0,0.12693337213703906,1,1,0,0,1,0
611,0.41891891891891897,2,0.35438838932572186,3,0,0,0.8071942870544137,1,1,0,0,0,1
611,0.472972972972973,3,0.3330765092711547,1,0,0,0.006120134472842156,1,1,0,0,1,0
611,0.41891891891891897,3,0.0,2,1,1,0.7145980441132128,1,1,0,0,1,0
611,0.21621621621621623,4,0.0,2,1,0,0.8547766311682765,1,0,0,1,1,0
611,0.14864864864864866,4,0.3144140316094077,2,1,1,0.13459340367005046,1,0,1,0,0,1
611,0.3783783783783784,6,0.0,2,1,0,0.22939565728527073,1,0,0,1,1,0
611,0.2567567567567568,6,0.0,2,1,0,0.5539093983475422,1,1,0,0,0,1
611,0.4594594594594595,7,0.0,1,0,1,0.3679031347493685,1,0,0,1,1,0
611,0.2702702702702703,7,0.0,1,1,1,0.3159822763073873,1,1,0,0,1,0
611,0.2702702702702703,7,0.0,2,0,1,0.7824937781558139,1,1,0,0,0,1
611,0.20270270270270271,7,0.0,2,1,1,0.018593325662600777,1,0,0,1,0,1
611,0.12162162162162163,7,0.0,2,1,1,0.7873877955344736,1,1,0,0,1,0
611,0.33783783783783783,8,0.25866179371871667,1,1,0,0.574978660462074,1,1,0,0,0,1
611,0.2702702702702703,8,0.0,2,0,1,0.5383219097423803,1,1,0,0,1,0
611,0.2702702702702703,8,0.401805888598036,2,1,0,0.7368038147643099,1,1,0,0,0,1
611,0.33783783783783783,9,0.5070437562916482,2,0,1,0.08951689886384148,1,0,1,0,0,1
611,0.6216216216216217,9,0.0,2,1,1,0.26635328673888353,1,1,0,0,1,0
611,0.41891891891891897,9,0.46030051484250045,2,1,1,0.6932923594203246,1,0,1,0,0,1
611,0.24324324324324326,10,0.41169926801754453,1,1,0,0.8027593635192161,1,0,1,0,0,1
612,0.20270270270270271,0,0.2586720369214449,2,1,0,0.512121607613527,1,1,0,0,0,1
612,0.5945945945945946,0,0.665714952234192,2,1,1,0.9644944592208555,1,0,0,1,0,1
612,0.5405405405405406,1,0.5964235518891357,1,1,1,0.5758034892332217,1,0,1,0,0,1
612,0.08108108108108109,1,0.7282042282585731,1,1,1,0.859209454502905,1,1,0,0,1,0
612,0.22972972972972974,1,0.0,1,1,1,0.41626315313112394,1,0,0,1,1,0
612,0.6081081081081081,2,0.5040824742826859,1,0,1,0.7377408042468055,1,1,0,0,0,1
612,0.35135135135135137,2,0.45900461019850736,1,1,1,0.48837633994046425,1,0,1,0,1,0
612,0.24324324324324326,2,0.5209323036297328,2,0,0,0.38794314857068846,1,0,1,0,0,1
612,0.22972972972972974,3,0.0,1,1,1,0.24050866857784917,1,1,0,0,0,1
612,0.10810810810810811,4,0.0,2,1,1,0.8989316479723813,1,0,0,1,0,1
612,0.4594594594594595,5,0.5770179039625213,1,0,0,0.4915018884303451,1,0,0,1,0,1
612,0.20270270270270271,5,0.2769194855170082,1,1,0,0.044814729806696534,1,0,0,1,1,0
612,0.28378378378378377,5,0.6787153301964157,1,1,1,0.29797630673729336,1,0,0,1,1,0
612,0.31081081081081086,5,0.0,3,0,0,0.7562954262132033,1,1,0,0,1,0
612,0.7837837837837838,6,0.3832906021723801,1,1,1,0.9569997934802774,1,0,1,0,1,0
612,0.3918918918918919,6,0.5182377833167243,1,1,1,0.22871499228176287,1,0,1,0,0,1
612,0.5945945945945946,8,0.5609661277214187,1,1,0,0.967223919884349,1,0,1,0,0,1
612,0.17567567567567569,8,0.47026966207674203,1,1,1,0.27061724394679687,1,1,0,0,0,1
612,0.20270270270270271,9,0.0,1,0,0,0.7139977867886383,1,1,0,0,0,1
612,0.3783783783783784,9,0.6434884777321342,1,1,1,0.48479339776948693,1,0,1,0,1,0
612,0.2702702702702703,9,0.42455775570073095,2,1,0,0.8854874640528171,1,0,1,0,1,0
612,0.32432432432432434,10,0.30090906630656294,1,0,0,0.7484274748238456,1,1,0,0,0,1
613,0.02702702702702703,0,0.4677444535348994,1,0,0,0.5677848234506394,1,0,1,0,0,1
613,0.1891891891891892,0,0.0,2,0,1,0.6333806878556901,1,0,0,1,0,1
613,0.14864864864864866,0,0.0,2,0,1,0.6694926365467903,1,0,0,1,1,0
613,0.3648648648648649,1,0.7486784375281614,2,1,1,0.7361337507731988,1,1,0,0,0,1
613,0.21621621621621623,3,0.0,1,1,1,0.20858561992670296,1,0,0,1,1,0
613,0.35135135135135137,3,0.0,2,0,1,0.6824658754911094,1,1,0,0,1,0
613,0.20270270270270271,3,0.6207158452262431,2,1,1,0.28872572330657575,1,0,1,0,1,0
613,0.02702702702702703,3,0.0,2,1,1,0.7480823918684234,1,1,0,0,1,0
613,0.33783783783783783,4,0.5607124390624098,1,0,1,0.10062205940667332,1,0,1,0,0,1
613,0.22972972972972974,4,0.49246150100225955,2,0,1,0.8545407086376748,1,0,0,1,1,0
613,0.12162162162162163,5,0.4988788077262765,1,1,0,0.995559775958604,1,1,0,0,0,1
613,0.21621621621621623,5,0.5743136585854441,1,1,0,0.22251465014908922,1,1,0,0,1,0
613,0.013513513513513514,5,0.0,1,1,1,0.8845433238874313,1,0,0,1,1,0
613,0.43243243243243246,5,0.4035223225493666,2,1,0,0.06241611073857553,1,0,1,0,0,1
613,0.16216216216216217,5,0.5243717877645063,2,1,0,0.8532184823650659,1,0,1,0,0,1
613,0.3918918918918919,6,0.5820480339248497,1,1,1,0.38570963527016827,1,1,0,0,1,0
613,0.14864864864864866,6,0.7401781336796945,2,1,1,0.3861899311384237,1,1,0,0,0,1
613,0.2972972972972973,7,0.49557930074318224,1,0,0,0.9665823086104722,1,1,0,0,1,0
613,0.08108108108108109,7,0.5598046202743114,1,1,0,0.6450101984739542,1,1,0,0,0,1
613,0.04054054054054054,7,0.4209994185288537,1,1,1,0.18276210378091107,1,1,0,0,0,1
613,0.32432432432432434,7,0.4586565804466667,1,1,1,0.3965980251113981,1,1,0,0,1,0
613,0.44594594594594594,7,0.5869399404355768,1,1,1,0.26812220567064154,1,0,1,0,0,1
613,0.31081081081081086,7,0.0,2,1,0,0.3014594893812359,1,1,0,0,1,0
613,0.13513513513513514,7,0.3055280333142433,2,1,1,0.9274468711761973,1,0,1,0,1,0
613,0.5540540540540541,8,0.36435414873026734,1,0,0,0.13978044903288261,1,0,1,0,1,0
613,0.3783783783783784,8,0.6687799018318554,1,0,1,0.221915192900922,1,1,0,0,0,1
613,0.21621621621621623,8,0.4675205777772163,1,1,0,0.6970590691411029,1,0,0,1,1,0
613,0.2702702702702703,8,0.47111323167107416,1,1,0,0.11653117872756846,1,0,0,1,1,0
613,0.24324324324324326,9,0.5233483841985406,1,0,0,0.41670054490203806,1,1,0,0,1,0
613,0.6891891891891893,9,0.3139860092199188,1,0,1,0.043704223753368444,1,0,1,0,1,0
613,0.2702702702702703,9,0.26748569508839226,1,1,0,0.392812813623701,1,0,1,0,1,0
613,0.35135135135135137,9,0.4006594470288714,1,1,1,0.23645943187574409,1,0,0,1,1,0
613,0.2567567567567568,9,0.43159555339779593,1,1,1,0.5707638079436586,1,1,0,0,1,0
613,0.3648648648648649,9,0.5690168466408014,2,1,0,0.1737069390126757,1,0,1,0,0,1
613,0.2972972972972973,9,0.38112828997622106,2,1,1,0.3035027345111458,1,1,0,0,0,1
613,0.33783783783783783,10,0.4802017026116062,1,0,0,0.47436255162368,1,0,1,0,0,1
614,0.24324324324324326,1,0.4715530516792695,1,1,0,0.7306852804442824,1,1,0,0,1,0
614,0.24324324324324326,1,0.17558858259941318,1,1,1,0.36662251244993893,1,0,0,1,0,1
614,0.41891891891891897,1,0.0,2,1,0,0.9622366936042392,1,1,0,0,1,0
614,0.22972972972972974,1,0.0,2,1,1,0.016656790723514094,1,1,0,0,0,1
614,0.2702702702702703,2,0.46333106800454327,1,1,0,0.5256969040543371,1,1,0,0,1,0
614,0.22972972972972974,2,0.5073126702558797,1,1,1,0.15646879276970949,1,0,0,1,1,0
614,0.6486486486486487,2,0.0,2,0,1,0.9004415921720524,1,0,0,1,1,0
614,0.28378378378378377,3,0.6054846013375391,1,0,0,0.28226630643226425,1,0,0,1,1,0
614,0.2972972972972973,3,0.45177107565864694,1,1,1,0.3889242922699117,1,0,0,1,0,1
614,0.31081081081081086,3,0.49213224381261733,1,1,1,0.8961652837846014,1,1,0,0,0,1
614,0.16216216216216217,3,0.5234974885619895,2,1,0,0.2738514528137437,1,0,1,0,0,1
614,0.44594594594594594,3,0.0,2,1,1,0.02770659597991608,1,1,0,0,1,0
614,0.3783783783783784,4,0.0,1,1,0,0.3718754641068222,1,1,0,0,1,0
614,0.43243243243243246,4,0.5464548175715488,1,1,0,0.6358352722685016,1,1,0,0,1,0
614,0.21621621621621623,5,0.0,2,1,0,0.9278401587351592,1,1,0,0,0,1
614,0.013513513513513514,5,0.3883867350285529,2,1,0,0.6141174482163045,1,1,0,0,0,1
614,0.22972972972972974,6,0.5105669796051457,1,0,0,0.3472464620371245,1,0,1,0,0,1
614,0.35135135135135137,6,0.4731636657736215,1,1,0,0.6679614403175502,1,0,1,0,0,1
614,0.2702702702702703,6,0.0,1,1,1,0.1016507576473553,1,1,0,0,1,0
614,0.35135135135135137,6,0.0,2,0,1,0.524644503550089,1,1,0,0,1,0
614,0.28378378378378377,6,0.0,2,1,1,0.8201153210131568,1,0,0,1,0,1
614,0.33783783783783783,6,0.0,2,1,1,0.5452018167735018,1,1,0,0,0,1
614,0.2567567567567568,6,0.38398383184184465,2,1,1,0.6968948534585052,1,0,1,0,0,1
614,0.31081081081081086,7,0.5858858471182464,2,0,0,0.688963796042522,1,0,0,1,0,1
614,0.17567567567567569,7,0.480670777525648,2,1,1,0.23078133961793348,1,0,1,0,0,1
614,0.1891891891891892,7,0.39642709117474756,2,1,1,0.2555518051973963,1,0,1,0,1,0
614,0.33783783783783783,8,0.5609199336670917,1,1,1,0.8329654482003032,1,0,1,0,1,0
614,0.31081081081081086,8,0.4844933654138221,1,1,1,0.0029363804243305227,1,1,0,0,0,1
614,0.2567567567567568,8,0.2995253570882106,4,0,1,0.6588383690642456,1,1,0,0,0,1
614,0.12162162162162163,9,0.42413463570009646,2,0,0,0.3874831546412682,1,1,0,0,0,1
614,0.0945945945945946,10,0.29977223023100735,1,1,0,0.2947954529657582,1,0,0,1,0,1
615,0.6216216216216217,0,0.3250885648431999,2,0,1,0.17943968649005976,1,1,0,0,1,0
615,0.5810810810810811,1,0.4155778945945743,1,1,0,0.3142003061292353,1,1,0,0,0,1
615,0.31081081081081086,1,0.5052785774495135,1,1,1,0.2777249227301207,1,0,0,1,1,0
615,0.1891891891891892,1,0.0,2,0,0,0.010639366059458678,1,1,0,0,1,0
615,0.21621621621621623,1,0.33281684208915263,2,1,1,0.3655996647679853,1,1,0,0,1,0
615,0.22972972972972974,2,0.3883649333480379,2,1,1,0.6990893630341698,1,1,0,0,0,1
615,0.33783783783783783,3,0.34643890672902294,1,1,1,0.7502555994097436,1,0,1,0,1,0
615,0.20270270270270271,3,0.5486580228649808,2,1,1,0.8583119187882443,1,0,1,0,0,1
615,0.2702702702702703,4,0.0,1,0,1,0.7464081819813791,1,0,0,1,1,0
615,0.31081081081081086,4,0.5196764152329738,1,0,1,0.6533142415100641,1,1,0,0,1,0
615,0.5540540540540541,4,0.6208339409837675,1,1,1,0.5513706058928627,1,0,0,1,1,0
615,0.06756756756756757,4,0.0,2,1,0,0.9824168708111625,1,1,0,0,0,1
615,0.1891891891891892,4,0.0,2,1,1,0.03107321749227051,1,1,0,0,1,0
615,0.013513513513513514,5,0.0,2,1,0,0.7996230640026123,1,0,0,1,1,0
615,0.3648648648648649,5,0.0,2,1,1,0.824454035360377,1,1,0,0,1,0
615,0.44594594594594594,6,0.3261024824860166,1,1,1,0.8457697710131318,1,0,0,1,1,0
615,0.1891891891891892,7,0.3674792422692417,1,1,1,0.013721060361264501,1,1,0,0,1,0
615,0.22972972972972974,7,0.0,2,1,0,0.7539355508451058,1,1,0,0,1,0
615,0.14864864864864866,7,0.5712700323864562,2,1,1,0.6319825043291634,1,0,0,1,0,1
615,0.6486486486486487,7,0.0,2,1,1,0.3728817102033244,1,1,0,0,1,0
615,0.16216216216216217,7,0.0,2,1,1,0.7817509572164142,1,1,0,0,1,0
615,0.16216216216216217,8,0.0,2,0,0,0.01585936456931637,1,1,0,0,1,0
615,0.08108108108108109,8,0.43255837459743124,2,0,0,0.8974698583714744,1,0,1,0,1,0
615,0.5540540540540541,8,0.0,2,1,1,0.8279039148238656,1,1,0,0,1,0
615,0.16216216216216217,9,0.0,1,1,0,0.43672290703762207,1,1,0,0,0,1
615,0.35135135135135137,9,0.5026143483196704,2,0,1,0.5535850673739342,1,0,1,0,0,1
615,0.5810810810810811,9,0.0,2,1,0,0.751153085119629,1,0,0,1,1,0
616,0.31081081081081086,1,0.4127594992851481,1,1,0,0.0011244573856803322,1,0,1,0,0,1
616,0.6486486486486487,1,0.5414246477524003,1,1,0,0.9192324366977046,1,1,0,0,0,1
616,0.17567567567567569,1,0.0,2,1,1,0.2735019694380813,1,1,0,0,1,0
616,0.16216216216216217,2,0.0,2,1,0,0.9955347235661006,1,0,0,1,1,0
616,0.28378378378378377,2,0.4850747169896751,2,1,0,0.2777501251369506,1,0,1,0,1,0
616,0.33783783783783783,3,0.4817381431640233,1,1,0,0.09376065414247058,1,0,0,1,0,1
616,0.17567567567567569,3,0.5451980124679309,1,1,0,0.29670243508255034,1,1,0,0,0,1
616,0.3648648648648649,3,0.5704683124530762,2,0,1,0.3216091136703555,1,0,1,0,1,0
616,0.17567567567567569,3,0.37570596890554253,2,1,0,0.8444980495637333,1,1,0,0,1,0
616,0.3648648648648649,4,0.48941767551917204,1,1,1,0.3099819032717624,1,0,1,0,0,1
